ability_id,name,tactic,technique_id,platform,executors_sources,requirements_sources
6b01af3fd822ab73c2e84ad51a4be6cb,Enabling Remote Desktop Protocol via Remote Registry,defense-evasion,T1112,darwin,[],[]
c1bbc29a5415bbc59d16c6959b421c65,Enabling Restricted Admin Mode via Command_Prompt,defense-evasion,T1112,darwin,[],[]
9c955a373154a7090d4b4396b561f5da,Encoded VBS code execution,execution,T1059.005,darwin,[],[]
0672185d22612c95792d39efab04ba17,Encrypt files using 7z (Linux),impact,T1486,darwin,[],[]
752f0b88233950aee6c1c249e89ee941,Encrypt files using ccrypt (Linux),impact,T1486,darwin,[],[]
a3035e1a84301ca2ab38a7d966cce6b7,Encrypt files using gpg (Linux),impact,T1486,darwin,[],[]
be4801446e4452c2a3e53dbe57c7a365,Encrypt files using openssl (Linux),impact,T1486,darwin,[],[]
2c79f238a874947ce287bd7f83e0fb9b,Encrypts collected data with AES-256 and Base64,collection,T1560.001,darwin,[],[]
c75a55384a1e7026bb91f841e4ca2ba9,Enumerate Active Directory Computers with ADSISearcher,discovery,T1018,darwin,[],[]
f32d25602b6c142d321b9a0965316916,Enumerate Active Directory Computers with Get-AdComputer,discovery,T1018,darwin,[],[]
b45cb08e24877077d98421393bce079a,Enumerate Active Directory Groups with ADSISearcher,discovery,T1069.002,darwin,[],[]
f071213a29669283eeb8ab07ddffdbfb,Enumerate Active Directory Groups with Get-AdGroup,discovery,T1069.002,darwin,[],[]
8c4228fa7e1c015590d1f13d935e5bb8,Enumerate Active Directory Password Policy with get-addefaultdomainpasswordpolicy,discovery,T1201,darwin,[],[]
5a33c31395b6ef3ee38097b327c8b79d,Enumerate Active Directory Users with ADSISearcher,discovery,T1087.002,darwin,[],[]
10a0f4f8efdae71f3e88b3e20560798a,Enumerate Active Directory for Unconstrained Delegation,discovery,T1087.002,darwin,[],[]
54f95564a265f67159d1f8ff907cd156,Enumerate COM Objects in Registry with Powershell,discovery,T1012,darwin,[],[]
a2946687ae1138d23b0dc040e43d0eb5,Enumerate Default Domain Admin Details (Domain),discovery,T1087.002,darwin,[],[]
196263c4c1f42138866d958193ad2ad4,Enumerate Linked Policies In ADSISearcher Discovery,discovery,T1087.002,darwin,[],[]
53861bc51eb67cb9775c95b9e02ad141,Enumerate PlugNPlay Camera,reconnaissance,T1592.001,darwin,[],[]
613dc87cebac339d20973268e0bb1c0b,Enumerate Root Domain linked policies Discovery,discovery,T1087.002,darwin,[],[]
f5dd56d901db9f95668988426326bc3a,Enumerate Users Not Requiring Pre Auth (ASRepRoast),discovery,T1069.002,darwin,[],[]
ee41528024c63881b53302e996a79020,Enumerate all accounts (Domain),discovery,T1087.002,darwin,[],[]
8acfd16975bca1d9a7d03473196f38b5,Enumerate all accounts (Local),discovery,T1087.001,darwin,[],[]
6334877e8e3ba48f7835d4856d90a282,Enumerate all accounts on Windows (Local),discovery,T1087.001,darwin,[],[]
4712f45e41760276d20885bbc885a2ef,Enumerate all accounts via PowerShell (Domain),discovery,T1087.002,darwin,[],[]
e528524d6a3cddaaddc89fcc719e2a3f,Enumerate all accounts via PowerShell (Local),discovery,T1087.001,darwin,[],[]
f5606cc7632289d5ca72d4a485c14f6b,Enumerate credentials from Windows Credential Manager using vaultcmd.exe [Web Credentials],credential-access,T1555,darwin,[],[]
6bbb6f8b1db42e2c2c79892e8c31feb3,Enumerate credentials from Windows Credential Manager using vaultcmd.exe [Windows Credentials],credential-access,T1555,darwin,[],[]
681fd384d66be9e180a74e5fecdc4ab6,Enumerate domain computers within Active Directory using DirectorySearcher,discovery,T1018,darwin,[],[]
d3305a715918c2d6b60c42e9071247b1,Enumerate logged on users via CMD (Domain),discovery,T1087.002,darwin,[],[]
8f85d74c3e78c652a9162dcf1296b404,Enumerate logged on users via CMD (Local),discovery,T1087.001,darwin,[],[]
26d3702887944abcc64b406baf8f8e43,Enumerate users and groups,discovery,T1087.001,darwin,[],[]
68a0a328719faa26fff5b92e18108b3f,Enumerate users and groups,discovery,T1087.001,darwin,[],[]
3e5b04b8ee0a1a4950da8f35d95e65fc,Enumeration for Credentials in Registry,credential-access,T1552.002,darwin,[],[]
262666862164b89881f6b5c565c0a3be,Enumeration for PuTTY Credentials in Registry,credential-access,T1552.002,darwin,[],[]
dbe8b7090136539f0b6dea3c802024f5,Environment variable scripts,execution,T1059.004,darwin,[],[]
278255b5ed85eebe3eab6c0a3d3d135b,Environment variables discovery on macos and linux,discovery,T1082,darwin,[],[]
b5b9bf30b09bf2f3367effa3022e7aa7,Environment variables discovery on windows,discovery,T1082,darwin,[],[]
6df7f4008df545053790a890dd68e27c,Event Monitor Daemon Persistence,multiple,T1543.001,darwin,[],[]
9a413f933aa7381d0e1f3f89001f6717,Event Viewer Registry Modification - Redirection Program,defense-evasion,T1112,darwin,[],[]
838f5d289636e22c8aa2b36d8462622a,Event Viewer Registry Modification - Redirection URL,defense-evasion,T1112,darwin,[],[]
159b2830fb32d9c87cd3abed764fcdf4,Examine AWS Password Policy,discovery,T1201,darwin,[],[]
38f6f0e50a6b196140ec40d3dc9cc9e6,Examine domain password policy - Windows,discovery,T1201,darwin,[],[]
57296a2ddbeb7423c05feef2fe972111,Examine local password policy - Windows,discovery,T1201,darwin,[],[]
fc5dd23fbe8b66fdfc6501a601ba9b86,Examine password complexity policy - CentOS/RHEL 6.x,discovery,T1201,darwin,[],[]
a700a94fea368d729fc80dee172fb09a,Examine password complexity policy - CentOS/RHEL 7.x,discovery,T1201,darwin,[],[]
5fdbb087d71613a73117423ef56c68ab,Examine password complexity policy - Ubuntu,discovery,T1201,darwin,[],[]
b1ddc060c050bb98d81abf4070818a10,Examine password expiration policy - All Linux,discovery,T1201,darwin,[],[]
16481dec717301784f90d52477f685a2,Examine password policy - macOS,discovery,T1201,darwin,[],[]
623806a6fd4d832b6692eb275535f636,Excel 4 Macro,execution,T1204.002,darwin,[],[]
43f573167a6260250bab539a9fd5de68,ExecIntoContainer,execution,T1609,darwin,[],[]
8c0f619c7dfd33907bf20b1dfb58022b,Execute Commands from Clipboard using PowerShell,collection,T1115,darwin,[],[]
0b3e89fa4ed4a3eabadd330b44c3ec3d,Execute LNK file from ISO,defense-evasion,T1553.005,darwin,[],[]
e401dd1a8de06f4a52b66736c2050bb7,Execute PowerShell script via Word DDE,execution,T1559.002,darwin,[],[]
b3ea15867906316fd87a4f320a9403d3,Execute Python via Python executables (Linux),execution,T1059.006,darwin,[],[]
85758c8aa8c05f1b82e74e02ca26a97a,Execute Python via scripts (Linux),execution,T1059.006,darwin,[],[]
a0eddf3ba6bede6cf017eb99ee1cefd8,Execute a Command as a Service,execution,T1569.002,darwin,[],[]
23dafb943f2f1a3e21e8204826c7b271,Execute a process from a directory masquerading as the current parent directory.,defense-evasion,T1036.005,darwin,[],[]
b62952c5352ee68c1340feb08a5a02a1,Execute base64-encoded PowerShell,defense-evasion,T1027,darwin,[],[]
89a4fca013d3d39fc4effb1f6c8a8d74,Execute base64-encoded PowerShell from Windows Registry,defense-evasion,T1027,darwin,[],[]
5c2ddc375b4963647ac9c913641ab6d6,Execute command writing output to local Admin Share,lateral-movement,T1021.002,darwin,[],[]
760ad6f5fe8880dae1044a384c514ccd,Execute commands from clipboard,collection,T1115,darwin,[],[]
5e85bef7dcda5706a9948bea69e09ade,Execute shell script via python's command mode arguement,execution,T1059.006,darwin,[],[]
fcbaf10bb84ae47998ae094c053bdef8,Execution from Compressed File,defense-evasion,T1027,darwin,[],[]
e30d392a79640eb86ee5fedd78416a33,Execution of HTA and VBS Files using Rundll32 and URL.dll,defense-evasion,T1218.011,darwin,[],[]
16e96b0f0c0021663b2f5dfafabee6f0,Execution of non-dll using rundll32.exe,defense-evasion,T1218.011,darwin,[],[]
60a4a8dcf702a076bbf4e04d3a049263,Execution of program.exe as service with unquoted service path,multiple,T1574.009,darwin,[],[]
43f1775664b60cdf31c1b9ea0d7dd8a7,Execution through API - CreateProcess,execution,T1106,darwin,[],[]
3ce95a28-25fc-4a7e-a0cd-0fdb190e2081,Exfil Compressed Archive to Dropbox,exfiltration,T1567.002,darwin,[],['host.dir.compress']
d754878c-17dd-46dc-891c-a993f8a10336,Exfil Compressed Archive to FTP Server,exfiltration,T1048.003,darwin,[],['host.dir.compress']
0582dc26-e0cf-4645-88cf-f37a02279976,Exfil Compressed Archive to Github Gist,exfiltration,T1567.001,darwin,[],['host.dir.compress']
4a1120a5-971c-457f-bb07-60641b4723fd,Exfil Compressed Archive to Github Repository,exfiltration,T1567.001,darwin,[],['host.dir.compress']
e7bf5dc7-62e4-48b2-acf8-abaf8734c19c,Exfil Compressed Archive to S3 via AWS CLI,exfiltration,T1567.002,darwin,[],['host.dir.compress']
dd4d3d6f-be0a-4d80-ada2-0b7f3228d2dc,Exfil Compressed Archive to S3 via Golang,exfiltration,T1567.002,darwin,[],['host.dir.compress']
a201bec2-a193-4b58-bf0e-57fa621da474,Exfil Directory Files to GitHub,exfiltration,T1567.001,darwin,[],['host.dir.staged']
ea713bc4-63f0-491c-9a6f-0b01d560b87e,Exfil staged directory,exfiltration,T1041,darwin,[],['host.dir.compress']
1ecd8f81d020145064af72dbcd47110a,Exfiltrate data HTTPS using curl linux,exfiltration,T1048.002,darwin,[],[]
36f50411a52fddf639b03b14918d988f,Exfiltrate data HTTPS using curl windows,exfiltration,T1048.002,darwin,[],[]
447a2314183957f35cccd808182c0997,Exfiltrate data with rclone to cloud Storage - Mega (Windows),exfiltration,T1567.002,darwin,[],[]
3f73be176cadf2762623b3117e25335d,Exfiltration Over Alternative Protocol - FTP - Rclone,exfiltration,T1048.003,darwin,[],[]
548a620bf3463f72a42937faf7614935,Exfiltration Over Alternative Protocol - HTTP,exfiltration,T1048.003,darwin,[],[]
6baab84fe7a52dd5c4ede612fc0d255f,Exfiltration Over Alternative Protocol - ICMP,exfiltration,T1048.003,darwin,[],[]
e4316d90e4dbc776f4e2bae602109d83,Exfiltration Over Alternative Protocol - SMTP,exfiltration,T1048.003,darwin,[],[]
7db784562afbea0265fcafc4243b66de,Exfiltration Over Alternative Protocol - SSH,exfiltration,T1048,darwin,[],[]
5ac7f6ec1898d8d408f9cdc687262cc7,Exfiltration Over Alternative Protocol - SSH,exfiltration,T1048,darwin,[],[]
fd3ee5ac9978245dae1e7563a1c6b13d,Export Certificates with Mimikatz,credential-access,T1552.004,darwin,[],[]
995eb25ee0b9d036110318311ca2527b,Export Root Certificate with Export-Certificate,credential-access,T1552.004,darwin,[],[]
f7257d271a176f7c609b4a33513d2eef,Export Root Certificate with Export-PFXCertificate,credential-access,T1552.004,darwin,[],[]
32b3ff317f207b221b14283a30f48007,Extract Browser and System credentials with LaZagne,credential-access,T1552.001,darwin,[],[]
42302f7d89c15f8070f83e743771d567,Extract Memory via VBA,execution,T1059.005,darwin,[],[]
935e8026584b85192519c57d7080b048,Extract Windows Credential Manager via VBA,credential-access,T1555,darwin,[],[]
e0496104d8da1ada94001fe7778e7402,Extract all accounts in use as SPN using setspn,credential-access,T1558.003,darwin,[],[]
b7f89af9214876eae185527350ca034f,Extract binary files via VBA,defense-evasion,T1564,darwin,[],[]
b0cc317b44660531ede5eafdce1e3cb5,Extract passwords with grep,credential-access,T1552.001,darwin,[],[]
aeb4fdbb3453127caaef0ad5c250d838,Extracting passwords with findstr,credential-access,T1552.001,darwin,[],[]
b0e28215c59037cc6cdb61b38615c32d,File Download via PowerShell,command-and-control,T1105,darwin,[],[]
ff78708e0e18d31c0be7a2be295158ec,File Extension Masquerading,defense-evasion,T1036.003,darwin,[],[]
55f9600a-756f-496b-b27f-682052dc429c,File Hunter Mission,impact,T1565.001,darwin,[],[]
1c353eb4-29ab-4dfe-88ed-f34f5a60848e,File and Directory Discovery,discovery,T1083,darwin,[],['host.system.path']
d7967a23c8c030c698893f242e622be1,File and Directory Discovery (PowerShell),discovery,T1083,darwin,[],[]
a09dd05a4de1fd52c13deada3209e4aa,File and Directory Discovery (cmd.exe),discovery,T1083,darwin,[],[]
7262a40d1253cb58b4e54fc1aacc938a,File download with finger.exe on Windows,command-and-control,T1105,darwin,[],[]
38609b9decfc9731e611769bb4923f1b,Filtered Packet Capture macOS using /dev/bpfN with sudo,multiple,T1040,darwin,[],[]
12b56ab7e1f7739b1a60f6d8098a7ce7,Find AWS credentials,credential-access,T1552.001,darwin,[],[]
14a21534-350f-4d83-9dd7-3c56b93a0c17,Find Domain,discovery,T1016,darwin,[],[]
720a3356-eee1-4015-9135-0fc08f7eb2d5,Find Git Repositories,collection,T1005,darwin,[],[]
fdf8bf36-797f-4157-805b-fe7c1c6fc903,Find Hostname,discovery,T1018,darwin,[],[]
d69e8660-62c9-431e-87eb-8cf6bd4e35cf,Find IP addresses,collection,T1005,darwin,[],['host.user.name']
0bff4ee7-42a4-4bde-b09a-9d79d8b9edd7,Find LSASS,discovery,T1057,darwin,[],[]
0a96ef5851da1be487cebdd9a1f86b7a,Find Local Admins via Group Policy (PowerView),discovery,T1069.002,darwin,[],[]
b6b105b9-41dc-490b-bc5c-80d699b82ce8,Find OS Version,discovery,T1082,darwin,[],[]
638fb6bb-ba39-4285-93d1-7e4775b033a8,Find System Network Connections,discovery,T1049,darwin,[],[]
f6a54519202161924924772a013c51b2,Find and Access Github Credentials,credential-access,T1552.001,darwin,[],[]
8ddfaf982ab359cda13626b870ccb339,Find and Display Internet Explorer Browser Version,discovery,T1518,darwin,[],[]
099c4e98d840c7fba1724e8015b88a20,Find and Display Safari Browser Version,discovery,T1518,darwin,[],[]
1f7ff232-ebf8-42bf-a3c4-657855794cfe,Find company emails,collection,T1005,darwin,[],['host.user.name']
cfcf66cc85109ad2ebdb301d619fa41f,Find computers where user has session - Stealth mode (PowerView),discovery,T1033,darwin,[],[]
30732a56-4a23-4307-9544-09caf2ed29d5,Find deletable dirs (per user),discovery,T1082,darwin,[],['host.user.name']
90c2efaa-8205-480d-8bb6-61d90dbaf81b,Find files,collection,T1005,darwin,['host.file.path'],[]
84a93e5157b690ee0f585cd55c15b0cb,Find local admins on all machines in domain (PowerView),discovery,T1069.002,darwin,[],[]
c1cd6388-3ced-48c7-a511-0434c6ba8f48,Find local users,discovery,T1087.001,darwin,['host.user.name'],[]
03c8721619373b6c18a55721a33cad2c,Find machines where user has local admin access (PowerView),discovery,T1069.002,darwin,[],[]
de632c2d-a729-4b77-b781-6a6b09c148ba,Find private keys,credential-access,T1552.004,darwin,[],[]
3b5db901-2cb8-4df7-8043-c4628a6a5d5a,Find user processes,discovery,T1057,darwin,[],['host.user.name']
3a2ce3d5-e9e2-4344-ae23-470432ff8687,Fingerprint network services,discovery,T1046,darwin,[],[]
410108b9909252e207bfaa7d92a117f4,GPP Passwords (Get-GPPPassword),credential-access,T1552.006,darwin,[],[]
53d863a190b41b6af474be875b74784b,GPP Passwords (findstr),credential-access,T1552.006,darwin,[],[]
3de595bb54ec62ed3f18531ccee1da3f,Gatekeeper Bypass,defense-evasion,T1553.001,darwin,[],[]
b007fc38-9eb7-4320-92b3-9a3ad3e6ec25,Get Chrome Bookmarks,discovery,T1217,darwin,['host.chrome.bookmark_title'],[]
fa6e8607-e0b1-425d-8924-9b894da5a002,Get System Time,discovery,T1124,darwin,['host.current.time'],[]
42102f01777d40a7db982282c4c791e9,Get-ADUser Enumeration using UserAccountControl flags (AS-REP Roasting),discovery,T1069.002,darwin,[],[]
aaeee9107989a507f526b0cef1cb274f,Get-DomainController with PowerView,discovery,T1018,darwin,[],[]
38714562d32f33dc32bd7aef553771d9,Get-DomainGPO to display group policy information via PowerView,discovery,T1615,darwin,[],[]
57781057e51ffecf21e38fd31c9d2f79,Get-DomainGroup with PowerView,discovery,T1069.002,darwin,[],[]
2594698a8e38a85b0d98468d87b49821,Get-DomainGroupMember with PowerView,discovery,T1069.002,darwin,[],[]
214be4092770061080ef0781c26bab3e,Get-DomainPolicy with PowerView,discovery,T1201,darwin,[],[]
53571e9988b92014f9d71888936d3878,Get-DomainTrust with PowerView,discovery,T1482,darwin,[],[]
e0c75b4cc32124ef4c61508694fd0808,Get-DomainUser with PowerView,credential-access,T1558.004,darwin,[],[]
c84a57391dbc724dc51436deb3e0ca00,Get-DomainUser with PowerView,discovery,T1087.002,darwin,[],[]
feb9647c55185e3b6045293fd26f6a5b,Get-ForestTrust with PowerView,discovery,T1482,darwin,[],[]
8be175eb24a31c5765554a8d8f70fc9a,Get-wmiobject to Enumerate Domain Controllers,discovery,T1018,darwin,[],[]
aaf34d82-aea9-4278-8ec4-789653e4f5d9,GetAdminMembers,discovery,T1033,darwin,[],[]
0360ede1-3c28-48d3-a6ef-6e98f562c5af,GetComputers (Alice),discovery,T1018,darwin,[],[]
221d4ebcb41e708b6ee90c1c0369a969,GetCurrent User with PowerShell Script,discovery,T1033,darwin,[],[]
6131397e-7765-424e-a594-3d7fb2d93a6a,GetDomain,discovery,T1482,darwin,[],[]
f1cf4ea1-43f0-4604-9537-3d1b1b2d5b1c,GetServiceAccounts,discovery,T1033,darwin,[],[]
7f43a2b144f2534eb979d2b6638e0283,GlobalFlags in Image File Execution Options,multiple,T1546.012,darwin,[],[]
4cbe4aebe95c5729526b5d0325c4de0b,Go compile,defense-evasion,T1027.004,darwin,[],[]
62aff7e142552ec146d8cd9146f191d5,GoToAssist Files Detected Test on Windows,command-and-control,T1219,darwin,[],[]
502b7914aac58f15708500e3ec62526b,Golden SAML,credential-access,T1606.002,darwin,[],[]
06d6ac81dae5c0f49dd3d5641eb2c81e,Grant Full Access to folder for Everyone - Ryuk Ransomware Style,defense-evasion,T1222.001,darwin,[],[]
f3d8f2ef5a4cbe2e39f093f31c62f38f,Griffon Recon,discovery,T1082,darwin,[],[]
27fa36b2a66d4c2ce6c0198854cda800,Gsecdump,credential-access,T1003,darwin,[],[]
495536c73651969fd80a8f263c293194,HKCU - Persistence using CommandProcessor AutoRun key (Without Elevation),multiple,T1546,darwin,[],[]
23000b943f18392d477ad7a1cad6586c,HKCU - Policy Settings Explorer Run Key,multiple,T1547.001,darwin,[],[]
22f293978e324252426f9c7e337ae181,HKLM - Add atomic_test key to launch executable as part of user setup,multiple,T1547.014,darwin,[],[]
b45598708fd9e5b197cb58cf193f4778,HKLM - Add malicious StubPath value to existing Active Setup Entry,multiple,T1547.014,darwin,[],[]
55e14d8b479b905a13976c8d94016a7b,HKLM - Append Command to Winlogon Userinit KEY Value,multiple,T1547.001,darwin,[],[]
29797527e006f065df5c2d1f7b1b0b56,HKLM - Modify default System Shell - Winlogon Shell KEY Value ,multiple,T1547.001,darwin,[],[]
50a9be8bbff4d4ffe0b699cb8d040c6d,HKLM - Persistence using CommandProcessor AutoRun key (With Elevation),multiple,T1546,darwin,[],[]
0a3220a423ed7c7804af6e3587ad8811,HKLM - Policy Settings Explorer Run Key,multiple,T1547.001,darwin,[],[]
7ad5840a79f3259965fa28835dda93c4,HKLM - re-execute 'Internet Explorer Core Fonts' StubPath payload by decreasing version number,multiple,T1547.014,darwin,[],[]
6a8261d005f99ebd1de200d3cb11cef5,HTML Smuggling Remote Payload,defense-evasion,T1027.006,darwin,[],[]
1aa4061e002213b7c1e0985f68d4e18c,Harvest SUID executable files,execution,T1059.004,darwin,[],[]
98adc43648b0e4ea6e90a88ad5ae4b3d,Headless Chrome code execution via VBA,execution,T1204.002,darwin,[],[]
6004a80b66c4c3e30595f178d91e2051,Hex decoding with shell utilities,defense-evasion,T1140,darwin,[],[]
f1222384fe40cc71e7dea9d182014eaf,Hidden Window,defense-evasion,T1564.003,darwin,[],[]
515c4806970b4836b9a3c251515a6147,Hidden files,defense-evasion,T1564.001,darwin,[],[]
6ac8f48413127289ac42b76a0785b08f,Hide Files Through Registry,defense-evasion,T1564.001,darwin,[],[]
e9129335265410ac1034c4f064853880,Hide Windows Clock Group Policy Feature,defense-evasion,T1112,darwin,[],[]
28b6c4b9b4441ece378a8cfd09bb451f,Hide a Directory,defense-evasion,T1564.001,darwin,[],[]
00b2b957c27c8ecb65d72d9c515a3e4c,Hook PowerShell TLS Encrypt/Decrypt Messages,multiple,T1056.004,darwin,[],[]
4a37cc5d05b6ce7a7287247ecf1aa404,Hostname Discovery,discovery,T1082,darwin,[],[]
e7d023dfcc77f4b701b6cdce79e9c3c2,Hostname Discovery (Windows),discovery,T1082,darwin,[],[]
9ed218029d8392d2b4fdedd0f44bb052,ICMP C2,command-and-control,T1095,darwin,[],[]
084a99acba0e75a6a5c99b8fd0bb3a92,IFEO Add Debugger,multiple,T1546.012,darwin,[],[]
9ae998b0c1d7aa13b5393f962794b50f,IFEO Global Flags,multiple,T1546.012,darwin,[],[]
305c23215a4bf6184ed701b5ca1d1af7,IcedID Botnet HTTP PUT,exfiltration,T1020,darwin,[],[]
8c06ebf8-bacf-486b-bd77-21ba8c5a5777,Identify Firewalls,discovery,T1518.001,darwin,[],[]
c0da588f-79f0-4263-8998-7496b1a40596,Identify active user,discovery,T1033,darwin,"['host.user.name', 'domain.user.name']",[]
feaced8f-f43f-452a-9500-a5219488abb8,Identify local users,discovery,T1087.001,darwin,[],[]
2a450a37a8601a2131ad0ecdb8188b54,Impair Windows Audit Log Policy,defense-evasion,T1562.002,darwin,[],[]
3796a00b-b11d-4731-b4ca-275a07d83299,Impersonate user,execution,T1059.001,darwin,[],"['host.user.name', 'host.user.name']"
0466a75bd82ff4bb4ff79cee53ac4312,Import XML Schedule Task with Hidden Attribute,multiple,T1053.005,darwin,[],[]
9d2e91b9241ae43b517be2be98bddfd9,Indicator Removal using FSUtil,defense-evasion,T1070,darwin,[],[]
fa212cd328e284d55b0c4d439b29caa3,Indirect Command Execution - conhost.exe,defense-evasion,T1202,darwin,[],[]
a1aca621b607efe3540988a30307fb13,Indirect Command Execution - forfiles.exe,defense-evasion,T1202,darwin,[],[]
94ee9c0fda97e9e5131d6661348650d0,Indirect Command Execution - pcalua.exe,defense-evasion,T1202,darwin,[],[]
e1ae0c45990c70e3d7651c2c355f7bf9,InfDefaultInstall.exe .inf Execution,defense-evasion,T1218,darwin,[],[]
c9f2c7ae-0092-4ea0-b9ae-92014eba7ce7,Inject Cred dumper into process (Spookier),credential-access,T1055.002,darwin,[],[]
a398986f-31b0-436a-87e9-c8e82c028f3c,Inject Sandcat into process,defense-evasion,T1055.002,darwin,[],['host.process.id']
33548b5551dd6fe979b00d2ad37e499b,Injection SID-History with mimikatz,multiple,T1134.005,darwin,[],[]
a852c0f47cea36898e87cbd8fa53f943,Input Capture,multiple,T1056.001,darwin,[],[]
37355813cce32de2f3f6e5c6208f7b4d,Install AppInit Shim,multiple,T1546.010,darwin,[],[]
231b7dd1e4747af98c35602340a1b6bf,Install IIS Module using AppCmd.exe,persistence,T1505.004,darwin,[],[]
e8c24e75714483eb3b526fc589a88f9a,Install IIS Module using PowerShell Cmdlet New-WebGlobalModule,persistence,T1505.004,darwin,[],[]
b00d08275bb2b3ef620e103b1fd7b9e4,Install MS Exchange Transport Agent Persistence,persistence,T1505.002,darwin,[],[]
5542d8580c8a1380595d61f8c4095031,Install Outlook Home Page Persistence,persistence,T1137.004,darwin,[],[]
eb814e03-811a-467a-bc6d-dcd453750fa2,Install PSTools,command-and-control,T1105,darwin,[],[]
60f63260-39bb-4136-87a0-b6c2dca799fc,Install PowerShell Core 6,command-and-control,T1105,darwin,[],[]
efc885d494a744745a149ad2802e7403,Install and Register Password Filter DLL,multiple,T1556.002,darwin,[],[]
ddc68247897068b0e9afb5e1ecd254d1,Install root CA on CentOS/RHEL,defense-evasion,T1553.004,darwin,[],[]
ba8d59e23b49ff619ec0b9e81b967a16,Install root CA on Debian/Ubuntu,defense-evasion,T1553.004,darwin,[],[]
51ddafefb92c9dfcb6ce3369e7316bf3,Install root CA on Windows,defense-evasion,T1553.004,darwin,[],[]
2cdcf1010a524231a26b5f3c6025eb91,Install root CA on Windows with certutil,defense-evasion,T1553.004,darwin,[],[]
347554800d9fecf541670235a8ec31d9,Install root CA on macOS,defense-evasion,T1553.004,darwin,[],[]
c129aca94d1d22aad238ee07f5db7813,InstallHelper method call,defense-evasion,T1218.004,darwin,[],[]
8546aa1934a705574c7591af340e0251,InstallUtil HelpText method call,defense-evasion,T1218.004,darwin,[],[]
e0edd5aef59c72e31fb14e12a26a5066,InstallUtil Install method call,defense-evasion,T1218.004,darwin,[],[]
f30d3e0b387703e1a2eafd31b9103434,InstallUtil Uninstall method call - '/installtype=notransaction /action=uninstall' variant,defense-evasion,T1218.004,darwin,[],[]
ebd726fe1e5462434f28d632424f86e5,InstallUtil Uninstall method call - /U variant,defense-evasion,T1218.004,darwin,[],[]
492807a41cd2991f59acf9d615e46682,InstallUtil class constructor method call,defense-evasion,T1218.004,darwin,[],[]
10a8f500acd733bb4732b9a5236d50b2,InstallUtil evasive invocation,defense-evasion,T1218.004,darwin,[],[]
c9be8043-a445-4cbf-b77b-ed7bb007fc7c,Internet Explorer Version,discovery,T1518,darwin,[],[]
ae1510936a20ac31014eb86e5b4944ce,Invoke CHM Shortcut Command with ITS and Help Topic,defense-evasion,T1218.001,darwin,[],[]
4c378a952a9235b7aba7f273f3cf4874,Invoke CHM Simulate Double click,defense-evasion,T1218.001,darwin,[],[]
5b1aea789aa50c07bb5555dcff5d42a6,Invoke CHM with InfoTech Storage Protocol Handler,defense-evasion,T1218.001,darwin,[],[]
627f499ceb32e74b95494141bc680e08,Invoke CHM with Script Engine and Help Topic,defense-evasion,T1218.001,darwin,[],[]
0d2e984bedf73f5266e250d7ecd257cf,Invoke CHM with default Shortcut Command Execution,defense-evasion,T1218.001,darwin,[],[]
748882eaad1b31e8f90d9b31692200fe,Invoke HTML Application - Direct download from URI,defense-evasion,T1218.005,darwin,[],[]
35200ef3d7ca094ae2208a1df03ede18,Invoke HTML Application - JScript Engine with Inline Protocol Handler,defense-evasion,T1218.005,darwin,[],[]
0bb6fa90a458e6512a19d246cfae8843,Invoke HTML Application - JScript Engine with Rundll32 and Inline Protocol Handler,defense-evasion,T1218.005,darwin,[],[]
d143172642328567d9d0951cb116e3a2,Invoke HTML Application - Jscript Engine Simulating Double Click,defense-evasion,T1218.005,darwin,[],[]
bf9cc3d98c38f79c948a0f4a7f888034,Invoke HTML Application - Jscript Engine over Local UNC Simulating Lateral Movement,defense-evasion,T1218.005,darwin,[],[]
c29f0da7c0bf612d30acb64e1d6e9368,Invoke HTML Application - Simulate Lateral Movement over UNC Path,defense-evasion,T1218.005,darwin,[],[]
085858a8aa5ea8e6a810e59c75ea7f6a,Invoke-ATHRemoteFXvGPUDisablementCommand base test,defense-evasion,T1218,darwin,[],[]
d56753da33c882128773634140c0efa5,Invoke-AppPathBypass,execution,T1059.001,darwin,[],[]
68235976-2404-42a8-9105-68230cfef562,Invoke-MemeKatz,impact,T1491,darwin,[],[]
8ce073cf3170576e1f5c6e4d06e1873a,Invoke-WMIExec Pass the Hash,multiple,T1550.002,darwin,[],[]
d01777fabe1567d53f720d0d4e348c33,JScript execution to gather local computer information via cscript,execution,T1059.007,darwin,[],[]
88210b707791d09a7db8026d521f71b1,JScript execution to gather local computer information via wscript,execution,T1059.007,darwin,[],[]
6722535bf5a14b87b5772b739f53321f,Javascript in registry,defense-evasion,T1112,darwin,[],[]
25bbb222a91d007fa29ace7c586b418c,Kerbrute - userenum,discovery,T1087.002,darwin,[],[]
59c02702e85383fa2fe0c95c257166de,Keychain,credential-access,T1555.001,darwin,[],[]
47ba984c0c40a7c41b4797156c1a5f96,Kill Event Log Service Threads,defense-evasion,T1562.002,darwin,[],[]
6a4f5aca52680eef33a8285782936333,Kill antimalware protected processes using Backstab,defense-evasion,T1562.001,darwin,[],[]
5ee8fce78c4cef28c4e6ecebe77bdba4,LLMNR Poisoning with Inveigh (PowerShell),multiple,T1557.001,darwin,[],[]
f71199dcf1e307fc37c5a0cb9e4031b9,LNK Payload Download,execution,T1204.002,darwin,[],[]
